 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
   365    12    31  2023     155       0  hru155                 0.564       3.672       0.440       1.214       0.694       0.983       0.000       0.298       0.000       3.128       0.000       0.000
   365    12    31  2023     156       0  hru156                 0.000       0.000       0.000       0.000       9.339       0.000       0.000       0.000       0.000       1.197       0.000       0.000
   365    12    31  2023     157       0  hru157                 0.010       0.121       0.020       0.040      16.266       0.280       0.000       0.032       0.000       3.596       0.000       0.000
   365    12    31  2023     158       0  hru158                 0.023       0.207       0.032       0.020      13.889       0.182       0.000       0.043       0.000       3.016       0.000       0.000
   365    12    31  2023     159       0  hru159                 0.209       1.239       0.152       0.606       1.707       0.338       0.000       0.131       0.000       2.599       0.000       0.000
   365    12    31  2023     160       0  hru160                 0.000       0.002       0.000       0.002     131.330       0.009       0.000       0.001       0.000       2.522       0.000       0.000
   365    12    31  2023     161       0  hru161                 0.004       0.033       0.006       0.010     222.981       0.179       0.000       0.014       0.000       4.668       0.000       0.000
   365    12    31  2023     162       0  hru162                 0.019       0.155       0.022       0.164      17.539       0.436       0.000       0.030       0.000       5.592       0.000       0.000
   365    12    31  2023     163       0  hru163                 0.000       0.000       0.000       0.000       2.531       0.000       0.000       0.000       0.000       1.770       0.000       0.000
   365    12    31  2023     164       0  hru164                 0.000       0.000       0.000       0.000       2.959       0.000       0.000       0.000       0.000       1.439       0.000       0.000
   365    12    31  2023     165       0  hru165                 0.000       0.000       0.000       0.064       6.690       0.082       0.000       0.000       0.000       4.265       0.000       0.000
   365    12    31  2023     166       0  hru166                 0.000       0.000       0.000       0.980       7.210       1.100       0.000       0.000       0.000       7.443       0.000       0.000
   365    12    31  2023     167       0  hru167                 0.000       0.000       0.000       0.005       3.975       0.005       0.000       0.000       0.000       2.278       0.000       0.000
   365    12    31  2023     168       0  hru168                 0.000       0.000       0.000       0.022       1.312       0.004       0.000       0.000       0.000       2.144       0.000       0.000
   365    12    31  2023     169       0  hru169                 0.000       0.000       0.000       0.071       2.375       0.037       0.000       0.000       0.000       3.099       0.000       0.000
   365    12    31  2023     170       0  hru170                 0.000       0.000       0.000       0.000       3.172       0.000       0.000       0.000       0.000       1.110       0.000       0.000
   365    12    31  2023     171       0  hru171                 0.000       0.000       0.000       0.000       3.888       0.000       0.000       0.000       0.000       2.468       0.000       0.000
